Budget,IMDB ID,Revenue
0,,0
0,,0
0,,0
0,tt0289988,0
0,tt0099481,0
0,,0
0,,0
0,,0
0,tt0877520,0
0,tt0875125,0
0,tt0351032,0
0,tt0875154,0
0,,0
0,tt0341481,0
0,tt2145732,0
0,,0
0,tt0100942,0
0,,0
0,,0
0,,0
0,tt0122545,0
0,,0
0,tt3495330,0
0,tt0238217,0
0,,0
0,tt0251137,0
0,tt0277945,0
0,,0
0,,0
0,,0
0,,0
0,,0
0,tt0898915,0
0,tt0225953,0
0,,0
0,,0
0,,0
0,tt0100090,0
0,tt1197611,0
0,tt6100270,0
0,tt3827902,0
0,tt1641844,0
0,tt0186309,0
0,tt5753296,0
0,tt0100146,0
0,,0
0,,0
0,tt0299584,0
0,,0
0,tt0270181,0
0,,0
0,tt6102060,0
0,tt0360234,0
0,,0
0,tt0093662,0
0,,0
0,tt0201981,0
0,tt0099428,0
0,tt5957054,0
0,,0
0,,0
0,tt0254193,0
0,tt1918808,0
0,tt0107109,0
0,tt1217949,0
0,tt4691956,0
0,,0
0,,0
0,,0
0,tt0282133,0
0,,0
0,tt0233675,0
0,tt1302568,0
0,,0
0,tt2411776,0
0,tt0100700,0
0,tt1461280,0
0,tt1399095,0
0,tt0177489,0
0,tt0237120,0
0,,0
0,,0
0,,0
0,,0
0,tt0100932,0
0,tt0100394,0
0,tt0291897,0
0,,0
1000000,tt0100509,0
0,,0
0,,0
0,tt0180766,0
0,tt0281008,0
0,tt0220658,0
0,tt0158177,0
0,tt0121338,0
0,tt0188751,0
0,tt0141800,0
0,tt0206155,0
0,,0
0,tt3210210,0
0,tt0099705,0
0,tt5006348,0
0,,0
0,tt0099126,0
0,,0
0,tt0121130,0
0,tt2769814,0
0,,0
0,tt0403147,0
0,,0
0,,0
0,,0
0,,0
0,,0
0,tt0287315,0
0,,0
0,tt0305730,0
0,tt0102080,0
0,tt4645522,0
0,tt0227615,0
0,,0
0,tt0143090,0
0,,0
0,tt0287932,0
0,tt0099930,0
0,tt2002673,0
0,,0
0,,0
0,,0
0,,0
0,tt3432048,0
0,,0
0,,0
0,tt0253102,0
0,,0
0,,0
0,,0
0,tt0099362,0
0,tt0099361,0
0,,0
0,tt0131002,0
0,tt0140961,0
0,tt0365461,0
0,tt4324106,0
0,,0
0,tt0879255,0
0,,0
0,,0
0,,0
0,,0
0,,0
0,,0
0,tt0098361,0
0,,0
0,tt3801240,0
0,tt1282490,0
0,tt1319148,0
0,tt1318830,0
0,tt0388691,0
0,tt0388697,0
0,tt0098976,0
0,tt0903605,0
0,tt1702355,0
0,tt0099686,0
0,tt0940916,0
0,tt0320230,0
0,tt0318296,0
0,tt0369204,0
0,,0
0,tt0439321,0
0,tt0099886,0
0,tt0100086,0
0,tt0100278,0
0,tt0253431,0
0,,0
0,tt0166530,0
0,tt0174864,0
0,,0
0,tt0099458,0
0,,0
0,tt0157249,0
0,tt0402270,0
0,,0
0,tt0099556,0
0,tt0101596,0
0,tt0100635,0
0,tt0365140,0
0,tt0243389,0
0,tt0099379,0
0,tt0250416,0
0,tt1534549,0
0,tt1534493,0
0,tt1782454,0
0,,0
0,tt0269510,0
0,tt0198217,0
0,tt0379583,0
0,tt0206823,0
0,,0
0,tt0212560,0
0,tt0100659,0
0,tt0100437,0
0,tt0099843,0
0,tt0359133,0
0,tt0099663,0
0,tt0965239,0
0,tt0099649,0
0,,0
0,tt0277398,0
0,tt0102402,0
0,tt0185343,0
0,,0
0,tt0188427,0
0,tt0127279,0
0,tt0098092,0
0,tt0289324,0
0,,0
0,tt0251313,0
0,,0
0,tt0100775,0
0,tt0098859,0
0,,0
0,tt0098462,0
0,tt0101323,0
0,tt0155073,0
0,,0
0,tt0323243,0
0,tt0099383,0
0,tt3258480,0
0,tt0183951,0
0,tt0206567,0
0,,0
0,tt0346816,0
0,tt0099302,0
0,tt1075311,0
0,tt1999325,0
0,,0
0,,0
0,tt0304002,0
0,tt0128555,0
0,tt0259357,0
0,tt0099681,0
0,tt0099463,0
0,tt0100113,0
0,tt0376582,0
0,tt0099178,0
0,tt0102684,0
0,tt0099243,0
0,tt0100400,0
0,tt0097833,0
0,tt0273551,0
0,,0
0,tt1693838,0
0,,0
0,tt0100517,0
0,tt0099899,0
0,tt0099257,0
0,tt0099191,0
0,tt0100579,0
0,tt0099182,0
0,tt0103267,0
0,tt0280925,0
0,tt0266338,0
0,tt0423149,0
0,tt1267169,0
0,tt0386706,0
0,tt0099245,0
0,tt0348461,0
0,tt0316786,0
0,tt0207379,0
0,tt0347203,0
0,tt0098124,0
0,tt0100317,0
0,tt0100371,0
0,tt0100558,0
0,,0
0,tt0403685,0
0,tt0109966,0
0,tt0398910,0
0,tt0277803,0
0,tt0099536,0
0,tt0100320,0
0,tt0100293,0
0,tt0098172,0
0,tt0095821,0
0,tt0100455,0
100000,tt0099853,0
0,tt2918624,0
0,,0
0,tt0188677,0
0,tt0114375,0
0,tt2516806,0
0,tt0097505,0
0,,0
0,tt0099004,0
0,tt0100916,0
0,tt0100235,0
0,tt0100607,0
0,tt0275056,0
0,tt1210095,0
0,tt0415179,0
0,tt0378960,0
0,tt1368863,0
0,tt0100798,0
0,tt1227417,0
0,tt0441860,0
0,tt0175553,0
0,tt0100084,0
0,tt0099714,0
0,tt0122030,0
0,,0
0,tt0256889,0
0,tt0281354,0
0,tt0281353,0
0,tt0099934,0
0,tt0100471,0
0,tt0100056,0
0,tt0123254,0
0,tt0155747,0
0,tt0099598,0
0,tt0098998,0
0,tt0123648,0
0,tt0095929,0
0,tt0100364,0
0,,0
0,tt0133313,0
0,tt0248927,0
0,tt0100808,0
0,tt0121556,0
0,tt0123097,0
0,tt0100662,0
0,tt0293811,0
0,tt0099273,0
0,tt0183414,0
0,tt1050763,0
0,tt1918917,0
0,tt0099869,0
0,tt0418704,0
0,tt1303699,0
0,tt0099456,0
0,,0
0,,0
0,tt0100373,0
0,tt0319153,0
0,tt0100979,0
0,tt0329296,0
0,,0
0,tt0340313,0
0,tt0251776,0
0,tt1764150,0
0,tt0122294,0
0,tt0099668,0
0,tt0293701,0
0,tt0099845,0
0,tt0099440,0
0,tt0281143,0
0,tt0100812,0
0,tt0100028,0
0,tt1483789,0
0,tt0100265,0
0,tt0099796,0
0,tt1589413,0
0,tt0201984,0
0,tt1131593,0
0,tt0099275,0
0,tt0099655,0
0,,0
0,tt0211641,0
0,tt0100856,0
0,tt0140581,0
0,tt0203424,0
0,tt0095740,0
0,tt0097769,0
0,tt0292690,0
0,tt0167391,0
0,tt0167220,0
0,,0
0,tt0378580,0
0,tt0100669,0
0,tt11636512,0
0,,0
0,,0
0,tt0101358,0
0,tt0100670,0
0,tt0340312,0
0,tt0331981,0
0,tt0098993,0
0,tt0344059,0
0,tt0099696,0
0,tt0093935,0
0,tt0100619,0
0,tt0100468,0
0,tt0097891,0
0,tt0167369,0
0,tt0099292,1244381
0,tt0099017,0
0,tt0100788,0
0,tt0149353,0
0,tt0243199,0
0,tt0037702,0
0,tt0165097,0
0,tt0215569,0
0,,0
0,tt0099121,0
0,tt0225233,0
0,,0
0,,0
0,tt0096118,0
0,,0
40000,tt0102569,0
0,tt0100665,0
0,tt1454103,0
1500,tt0131550,0
0,tt0125680,0
0,tt1454150,0
0,tt0098962,0
0,tt0099657,0
0,tt0099498,0
0,tt0180995,0
0,tt0243433,0
0,tt1156480,0
0,tt0196378,0
0,tt0099523,0
0,tt0100551,0
0,tt0273255,0
0,tt1454158,0
0,tt0103111,0
0,,0
0,tt0098344,0
0,tt0099313,0
0,tt0100058,0
0,tt0102940,0
0,tt1438502,0
0,,0
7000000,tt0097758,793775
0,tt0099158,22800000
0,tt0100281,0
0,tt0101579,0
0,tt0099260,0
0,tt0094082,18782400
0,tt0100448,0
0,tt0309554,0
70000000,tt0096754,90000098
0,,0
6000000,tt0091763,138530565
25000000,tt0095953,354825435
28000000,tt0092644,299965036
0,tt10351044,0
0,,0
0,,0
0,tt1710324,0
0,tt1710456,0
0,tt1710321,0
0,tt1710322,0
0,tt1710333,0
0,tt1710334,0
0,tt2949234,0
0,,0
0,tt0204669,0
0,,0
0,tt4183354,0
0,tt0194169,0
0,,0
0,,0
0,,0
0,,0
0,tt0100359,0
0,,0
0,,0
0,,0
0,,0
0,tt0309382,0
0,,0
0,tt0101400,0
0,tt0312332,0
0,tt2294593,0
0,,0
0,,0
0,,0
0,,0
0,,0
0,,0
0,,0
0,tt0100223,0
0,tt0457025,0
0,tt0175512,0
0,,0
0,tt0099890,0
0,,0
0,,0
0,tt0100892,0
0,tt0297690,0
0,tt0099352,0
0,tt0133343,0
0,tt0250919,0
0,tt0178546,0
0,tt0199820,0
0,tt0098459,0
0,,0
0,,0
15000000,tt0098206,30050028
0,tt0185315,0
0,,0
0,tt1859440,0
0,tt0097435,0
0,tt0094764,882290
0,tt0097235,28890240
8000000,tt0097179,8143225
10000000,tt0097257,3916303
0,tt0289436,0
0,tt1262855,0
0,tt0231583,0
0,,0
0,tt0097362,0
0,tt0100067,0
8000000,tt0095089,0
0,tt0095690,0
111000,tt0099763,0
0,tt0097368,38903179
16000000,tt0098635,92823546
0,tt1807963,0
0,,0
0,,0
0,tt0099875,0
0,tt0095871,0
0,,0
0,tt0100207,0
0,tt0099219,0
0,tt0189484,0
0,,0
0,tt0100505,0
0,,0
0,tt0476957,0
0,,0
22500000,tt0097027,18671317
37000000,tt0097428,215394738
0,tt0099330,0
24000000,tt0097770,22099847
55000000,tt0098439,63408614
30000000,tt0096933,134212055
160000,tt0098213,6706368
1800000,tt0087800,25504513
0,tt0095480,0
0,tt0101010,0
0,tt0100817,0
0,tt0099460,2346150
0,tt0094872,0
0,tt0064820,0
0,tt0099994,5765562
0,tt0100631,8533973
0,tt0098188,0
0,tt0099850,27734391
13000000,tt0098536,71079915
12000,tt0069089,6000000
16400000,tt0097165,235860116
0,,0
0,,0
0,,0
0,tt0100945,0
40000000,tt0096874,332000000
0,tt0099526,0
0,,0
0,tt0099907,0
0,,0
0,tt0320321,0
0,tt0187395,0
0,tt0100722,0
0,tt0100848,0
14000000,tt0096969,161001698
0,tt7020794,0
2000000,tt0099173,0
0,tt0099609,0
0,,0
0,tt0100407,0
0,tt0364012,0
11500000,tt0098084,57469467
2000000,tt0098577,725131
0,,0
0,,0
0,tt0092222,0
0,tt0102432,0
0,tt0098051,0
0,tt0097328,12195695
17000000,tt0091635,6735922
10000000,tt0100514,21633874
0,tt0100210,0
0,tt0104763,0
0,tt0095806,317
0,tt0100900,0
0,tt0100707,0
0,tt0099520,0
0,tt0098343,0
11000000,tt0100814,48572000
0,tt1622013,0
0,tt0347746,0
0,tt0100239,0
0,tt0099834,0
0,tt0236275,0
0,tt0099857,0
0,tt0100299,0
0,,0
0,tt0100351,0
95,tt0100122,0
0,tt0100130,0
0,tt0100813,0
0,tt0294337,0
0,tt0167842,0
0,tt0341227,0
0,tt0099535,0
0,tt0097810,334007
0,tt0121320,0
0,tt0095088,5596267
0,tt0362223,0
0,tt0100266,0
9000000,tt0100827,0
1500000,tt0092675,65000000
0,tt0100708,0
0,tt0097371,0
0,tt0096416,0
0,tt0099368,0
33000000,tt0098575,1132112
7000000,tt0099817,9229401
28000000,tt0095016,140767956
7500000,tt0097239,145793296
0,,0
0,tt0248013,0
0,tt0099974,0
0,tt0099692,0
0,tt0099829,0
0,tt0100489,0
0,tt0297396,0
0,tt0084242,0
0,tt0100923,0
9000000,tt0097499,0
0,,0
0,tt0362575,0
0,tt2162559,0
0,,0
0,tt0100376,0
3000000,tt0097889,1145404
0,tt0099485,0
0,,0
0,tt0194082,0
0,,0
0,tt0101707,0
0,tt0099259,0
0,tt0099113,0
25000000,tt0097737,15704614
5000000,tt0098320,16554699
18000000,tt0098282,46908987
0,,0
0,tt0846679,0
0,tt6002246,0
0,tt0100372,0
0,,0
800000,,0
0,tt0099718,0
0,tt0100363,0
0,tt0090862,0
0,tt0099134,0
0,tt0099984,0
0,tt0099366,0
0,tt0099430,0
0,tt0100038,0
0,tt0097527,1738897
200000,tt0094886,0
19000000,tt0098273,110879513
13800000,tt0096787,27100027
645180,tt0097937,14743391
3000000,tt0073486,108981275
0,tt9022334,0
0,tt0854166,0
0,tt3039104,0
0,tt0100463,0
0,tt0447704,0
0,tt0095602,0
0,tt0100637,0
0,tt0100134,0
0,tt0100100,0
0,tt0100691,20240128
0,tt0099750,4134992
0,tt0097994,0
0,tt0099581,6488144
0,tt0399655,0
0,,0
0,tt0129438,0
0,tt0340329,0
0,,0
0,,0
0,tt0362314,0
0,tt0099045,0
0,tt0100209,0
0,tt0096437,0
0,tt0097886,0
0,tt0383390,0
0,tt0324541,0
0,tt0189464,0
0,tt1230107,0
0,tt0258825,0
0,tt0100467,0
0,tt0167285,0
0,tt0243651,0
780000,tt0100438,0
11000000,tt0097815,49797148
18000000,tt0097523,222724172
0,tt0096786,0
8000000,tt0097981,22168359
0,tt0287345,0
0,tt0100180,0
0,tt0100927,0
0,tt0458867,0
0,tt0098225,0
0,tt0097964,0
0,tt0099412,0
23000000,tt0100680,5820015
0,tt0097243,0
0,tt0099743,1547867
1500000,tt0100053,5585154
0,tt0098384,95904091
10000000,tt0099739,47410000
30000000,tt0097481,60864870
0,tt0240130,0
0,tt0131001,0
0,tt0096889,0
85,tt0100154,0
0,tt0100692,0
0,tt0080715,0
0,tt0100059,0
0,tt0281587,0
0,tt0163871,0
0,,0
0,tt0107827,0
0,tt0332830,0
12000000,tt0095705,78756177
2500000,tt0097240,4729352
0,,0
0,tt1930520,0
0,tt0099358,0
0,tt0097115,0
1558000,tt0044391,3373000
0,tt0097351,84431625
0,tt0102270,0
0,,0
0,tt0317051,0
0,tt0099731,0
19000000,tt0097123,18254702
18000000,tt0097441,26828365
0,tt0097910,0
0,tt0100537,0
0,tt0100087,0
0,tt0100196,0
11000000,tt0100260,8862354
0,tt0100485,15645616
6500000,tt0098627,30218387
0,tt4379506,0
0,,0
0,tt0099306,0
0,tt0094979,346297
0,,0
0,tt0140465,0
0,tt0099387,0
0,,0
0,tt0100950,0
0,tt0184743,0
0,tt0096837,0
0,tt0100936,0
16000000,tt0079550,0
0,,0
0,tt0100586,0
0,tt0097003,618178
0,tt0097336,0
20000000,tt0097626,7237794
0,tt1349857,0
0,tt0101015,0
855,tt0099039,855810
0,tt0100506,0
0,tt0100924,0
0,tt0098375,0
0,tt0666153,0
0,tt0258335,0
0,tt0398902,0
0,tt0096018,2835116
25000000,tt0097733,227853986
0,tt0099542,0
0,tt0100667,0
0,tt0099237,0
0,tt0099369,0
0,,0
0,,0
0,tt0202557,0
0,tt0100797,0
0,tt0094908,0
0,tt0099987,0
0,tt0100353,0
0,tt0098614,0
0,tt0099357,0
0,tt0100211,6263883
0,tt0818264,0
0,tt2485560,0
0,,0
0,tt4628778,0
0,tt1735231,0
0,tt0095390,0
0,,0
0,tt0099783,0
0,,0
0,tt0100772,0
0,tt0099278,0
1000000,tt0047396,36764313
26000000,tt0098621,160188546
0,tt0099867,0
0,tt0100908,0
0,tt0146652,0
0,tt0099349,0
2500000,tt0099108,0
0,tt0098319,0
30000000,tt0099810,200512643
0,,0
0,,0
0,,0
0,tt0100642,0
0,tt0099842,0
0,tt0417868,0
0,tt0100567,0
0,tt0100660,0
0,tt0097880,13239000
0,tt0096488,0
0,tt0103729,0
0,,0
0,tt0095658,0
0,tt0099381,0
0,tt0093601,0
0,tt0097912,0
0,tt0268878,0
0,tt0098257,0
0,tt0099606,1305887
0,tt0097531,418053
3000000,tt0089686,29999213
28000000,tt0096463,103173635
0,,0
0,tt0100137,0
0,,0
12000000,tt0099991,1531489
0,tt0100871,0
0,tt0097655,0
0,tt0099164,0
0,tt0099310,715
0,tt0100065,0
0,tt0099701,0
0,tt0093731,0
0,tt0099091,0
2500000,tt0099800,26386000
13000000,tt0097322,0
25000000,tt0099892,39404261
0,,0
0,tt0098455,0
0,tt0098328,0
0,tt0100350,0
0,tt0819924,0
0,tt0097574,0
0,,0
0,tt0465284,0
0,tt0416228,0
500000,tt0100332,3779620
35000000,tt0096895,411348924
0,,0
31000000,tt0096794,74134790
0,tt0137277,0
0,tt0097074,64227
0,tt0099077,52096475
0,tt2657302,0
0,tt0105680,0
0,tt0100627,0
0,tt0123325,0
0,tt0099595,0
0,tt0093986,406881
0,tt0096945,2692037
0,tt0094884,8674093
10959015,tt0100280,0
0,tt0100054,13985225
0,tt0099160,7701707
0,tt0330032,0
0,,0
0,tt0099721,0
0,tt0097302,0
0,tt5544482,0
0,,0
0,tt0397082,0
0,tt0122267,0
0,tt0100636,0
0,tt0205406,0
0,tt0129321,0
0,tt0100355,0
0,tt0097578,0
0,tt0101813,0
0,tt0218367,0
0,tt0099651,0
0,tt0100852,0
0,tt0100568,0
0,tt0099969,4263112
0,,0
0,tt0102953,0
0,tt1829723,0
0,tt4343038,0
0,tt2371948,0
0,,0
0,tt0494648,0
0,tt0096954,0
4000000,tt0099026,0
7000000,tt0099143,0
2500000,tt0095488,1189315
0,,0
0,tt0099953,0
0,tt0099347,0
0,tt1279237,0
0,tt0099395,2
0,tt0098658,0
0,tt0095037,0
0,tt0100602,0
0,tt0098309,0
14000000,tt0100405,463000000
0,tt5753180,0
0,tt0084047,0
0,tt0081611,0
0,,0
0,tt0077613,0
0,tt0099262,0
0,tt0162419,0
0,tt0306683,0
0,tt0281218,0
0,tt0100435,0
0,tt5358298,0
0,tt0137806,0
0,tt0279685,0
0,tt0084417,0
0,,0
0,tt0100272,0
0,tt0212832,0
0,tt0100288,0
0,tt0128542,0
0,tt0091279,0
0,tt0400901,0
0,,0
0,tt0073107,0
0,tt0094384,0
0,tt0094921,16262415
0,tt0354629,0
0,tt0098054,0
0,tt0101296,0
0,tt0100319,0
0,tt0082175,0
0,,0
0,tt0475509,0
0,tt0465183,0
0,tt0094086,0
0,tt0100739,0
19000000,tt0089218,61503218
0,tt0100390,0
0,tt0097281,0
0,tt0099759,0
0,tt0100811,0
0,tt0100613,0
0,tt0098136,0
0,tt0100301,11359129
0,tt0098354,0
787000,tt0098253,0
13500000,tt0100758,201965915
22000000,tt0099348,424208848
0,tt0080518,0
0,tt0206356,0
0,,0
0,tt0161456,0
0,tt0097276,7754571
0,tt0252072,0
0,tt0099660,0
0,tt0095840,0
0,tt0097332,11859
5200000,tt0099277,2459895
0,,0
0,tt0100949,0
0,tt0096343,0
0,tt0164409,0
0,tt0099968,0
0,tt0096875,0
7500000,tt0097778,296000000
0,,0
0,tt2146586,0
0,tt0099808,0
0,tt0098404,0
9000000,tt0098141,0
0,tt0099333,0
0,tt0250213,0
11000000,tt0099329,8266343
47000000,tt0099422,103738726
27000000,tt0097958,71319546
0,,0
0,,0
0,,0
0,tt0099841,0
0,tt0098077,0
0,tt0098513,0
10000000,tt0099578,22424195
0,tt0092744,0
0,tt0099832,2544504
0,tt0099512,0
0,tt0099819,0
0,tt0099948,0
0,tt1424078,0
0,,0
0,tt0218956,0
0,tt0183153,0
0,tt0099322,0
0,tt0099130,0
0,tt2726080,0
0,tt1470856,0
0,tt0497739,0
0,tt0099596,0
0,tt0138545,0
0,,0
0,,0
0,tt0156803,0
0,tt0099499,0
0,tt0099944,0
0,tt0284111,0
0,tt0097579,20047604
0,tt0099755,0
0,tt0282339,0
0,tt0099095,0
0,tt0100139,0
0,tt0100879,0
0,tt0099316,0
0,tt0097443,0
0,,0
0,tt8852538,0
0,,0
0,tt0101005,0
0,tt0098046,0
0,,0
0,tt0098831,0
0,tt0095428,0
0,tt0092046,0
7000000,tt0095742,72500000
24000000,tt0095253,43455230
0,,0
0,tt0107354,0
0,tt0095217,0
0,tt0100844,0
0,tt0369317,0
0,tt1023138,0
0,tt0100171,0
0,tt0100800,0
0,tt0220606,0
0,tt0100931,0
0,tt0100116,0
0,tt0100031,0
0,tt0100143,9888167
0,,0
0,tt0100718,0
0,tt0096920,0
0,tt0154129,0
0,tt7630210,0
0,tt0255132,0
0,tt0099854,0
0,tt0100413,0
0,tt0098178,0
0,,0
0,tt0096072,0
0,tt0100193,0
0,,0
0,tt0203579,0
0,tt0099459,0
0,tt0099092,0
0,tt0097874,0
0,tt0099807,0
6000000,tt0091209,5844868
0,tt0233238,0
0,tt0251144,0
0,tt0099849,0
0,tt0332294,0
3000000,tt0100666,15369573
0,tt0099710,17037887
0,tt0100442,0
0,tt0099951,0
7000000,tt0100934,0
0,tt0144837,0
0,tt0094004,0
1200000,tt0098724,0
0,tt0100883,0
0,tt0100715,0
0,tt0101599,0
0,tt0100889,0
0,tt0099538,0
0,tt0099225,0
0,,0
0,,0
0,,0
0,tt0128401,0
0,tt0100723,0
0,tt0100774,0
0,tt0174862,0
33000,tt0101420,0
0,tt0396548,0
0,,0
0,tt0497830,0
0,tt0152880,0
0,tt0221944,0
0,tt0100128,0
1,tt0099394,0
0,tt0440507,0
0,tt0376098,0
0,tt0241399,0
0,tt0100049,0
0,tt0099271,0
20000000,tt0098625,0
0,tt0100550,0
3500000,tt0100740,16324573
0,tt11581522,0
0,tt0187338,0
0,tt0097350,0
0,tt0100615,0
0,tt0152992,0
0,tt0100032,0
0,tt0100975,0
0,tt0947096,0
0,tt0100604,0
0,tt0099342,1373728
0,tt0097714,0
0,tt2957286,0
0,tt4576176,0
0,tt0065884,0
0,,0
0,tt0340434,0
0,tt0244084,0
0,tt0099054,0
0,tt0250553,0
0,tt0253864,0
0,tt0077233,0
0,tt0099030,0
0,tt0097557,151203
6000000,tt0064115,102308889
0,tt0378891,0
9000000,tt0082089,24058838
0,tt0093565,80640528
0,tt0099734,0
17000000,tt0093163,0
0,tt0187178,0
0,tt0099188,0
5000000,tt0095271,17768757
0,tt0259466,0
0,tt0094666,0
500000,tt0097075,0
0,tt0100384,0
0,tt0100763,0
0,tt0098112,0
0,tt0100606,0
500000,tt0099546,0
0,tt0100946,1218730
878000,tt0034583,10462500
1300000,tt0075314,28262574
0,tt0102895,0
0,tt0089560,42400000
0,tt0100346,0
0,tt0090008,0
1920000,tt0049778,3360000
1800000,tt0072890,46665856
0,,0
0,tt0428714,0
0,,0
0,tt0933391,0
0,,0
0,tt4380232,0
0,,0
0,tt0099732,0
0,tt0099250,0
0,tt0182420,0
0,tt0902978,0
0,tt0380563,0
0,tt0443284,0
0,tt0096806,0
0,tt0097613,0
0,tt3332334,0
0,tt0100481,0
0,tt0098394,0
0,tt0363630,0
0,tt0099255,0
16000000,tt0096978,67878
0,tt0099204,27575086
20000000,tt0099141,138700000
0,tt0104361,0
0,tt0100192,0
0,tt0099197,0
1000000,tt0099939,2554476
9500000,tt0100935,14560247
0,tt0100884,0
0,tt0100352,0
0,tt0165382,0
0,tt0864350,0
0,tt0099983,0
0,,0
0,,0
0,tt0098395,0
0,tt0099936,0
0,tt0156529,0
0,tt0099804,0
0,tt0099375,0
0,tt0141545,0
0,tt0102177,0
0,tt0096936,0
15000000,tt0098554,79258538
6500000,tt0099636,0
0,tt0099445,0
12000000,tt0097967,15942628
0,,0
0,tt0070143,0
0,tt0097668,0
0,tt0100944,15360553
22000000,tt0099575,0
10000000,tt0096928,40485039
40000000,tt0099088,244527583
0,tt0103313,0
0,tt0097863,0
0,tt0099171,0
0,tt0097136,0
0,tt0095192,0
0,tt0298440,0
0,tt0053622,0
0,tt0099364,0
0,tt0270363,0
0,tt0098468,0
0,tt0100251,0
0,tt0048191,0
0,tt0100771,0
65000000,tt0100802,261317921
15000000,tt0093773,98267558
0,tt0976131,0
0,tt0271050,0
0,,0
0,tt0367619,0
0,tt0100960,0
0,tt0095095,0
0,tt0137381,0
0,tt0390374,0
0,tt0099232,0
0,tt0098043,0
0,tt1691342,0
0,tt0098634,0
0,,0
0,tt0084638,0
0,tt0100306,0
0,tt0052990,0
0,tt0099597,0
0,tt0144821,0
0,tt0204901,0
425000,tt0096046,0
0,tt0093091,0
0,tt0183419,0
2500000,tt0099611,205068
0,tt0099327,1
30000000,tt0098382,70200000
0,tt0425748,0
0,tt1185706,0
0,tt0100247,0
0,tt0246642,0
0,tt0100484,0
0,,0
0,tt0102170,0
32000000,tt0097742,156167015
0,tt0250518,0
0,,0
0,tt10261800,0
0,,0
0,,0
0,tt0099461,0
0,tt0101413,0
0,tt1075032,0
39000000,tt0094898,288752301
0,,0
0,tt0103244,0
0,tt0099913,0
0,tt0100093,0
0,tt0100705,0
0,,0
0,,0
0,tt0099878,0
0,tt0099084,0
0,tt2935260,0
0,tt0092926,0
0,tt0098422,0
0,tt0099656,25000
0,tt0096454,0
6000000,tt0100029,24271196
0,tt0098067,126297830
0,,0
0,tt0175422,0
0,tt4028098,0
0,tt0099541,0
0,tt1825671,0
0,tt0100088,0
0,tt0086355,6472990
0,tt0097722,0
0,tt0070239,13200000
38000000,tt0099044,153518974
100000,tt0066765,7000
0,tt0238280,0
0,tt0097077,0
9000000,tt0067093,83304330
10000000,tt0086984,8801940
0,tt0071746,0
0,tt0168935,0
0,tt5544480,0
5000000,tt0092857,6880310
2000000,tt0061811,27379978
0,tt0099040,0
0,tt0059037,15260000
0,tt0422946,0
0,tt0176556,0
0,tt0162636,0
0,tt0318275,0
